									Percentile	Global Written	Global Read	Temp Written	Temp Read
									20	43	28	0	0
									50	"26,434"	"12,310"	"3,621"	"5,270"
									90	"5,189,312"	"3,664,867"	"2,335,200"	"3,109,876"
									99	"109,872,552"	"104,301,900"	"48,835,649"	"57,291,349"
									99.9	"723,635,551"	"719,054,918"	"272,325,283"	"355,459,219"
									99.99	"2,870,992,194"	"2,870,710,332"	"2,095,380,984"	"2,121,207,419"
													
													
									Max	"4,744,884,684"	"4,743,848,299"	" 2,876,545,372 "	" 2,578,337,402 "
													
													
													
													
													
													
VC	Job	Total Read	Total Temp Read	Total Global Read	Total Written	Total Temp Written	Total Global Written						
adcenter.bicore	AdQualitySapience_E2CDestSapience_20140212	428718.7641	341935.4162	86783.34788	428718.7641	320246.6379	108472.1262						
adcenter.bicore	AdQualitySapience_E2CDestSapience_20140213	435474.5238	348076.7597	87397.7641	435474.5238	317262.8696	118211.6542						
adcenter.bicore	AdQualitySapience_E2COrderItemSapience_20140212	1697244.669	1325652.275	371592.3932	1697244.669	1126195.904	571048.7643						
adcenter.bicore	AdQualitySapience_E2COrderItemSapience_20140213	1776416.557	1404036.134	372380.4232	1776416.557	1133740.705	642675.8523						
adcenter.bicore	AdQualitySapience_E2CSiteSapience_20140212	68.755986	39.467384	29.288602	68.755986	29.946618	38.809368						
adcenter.bicore	AdQualitySapience_E2CSiteSapience_20140213	69.440867	39.867364	29.573503	69.440867	30.24359	39.197277						
adcenter.bicore	AdQualitySapience_PMAExpedite_20140212	1011.835333	129.440455	882.394878	1011.835333	129.440455	882.394878						
adcenter.bicore	AdQualitySapience_PMAExpedite_20140213	932.334985	130.188653	802.146332	932.334985	130.188653	802.146332						
adcenter.bicore	AddListingIDsTransitive	910686.9306	901852.3336	8834.596965	910686.9306	661201.6473	249485.2834						
adcenter.bicore	AddListingsFromLog	2863240.188	297045.3493	2566194.839	2863240.188	242736.6002	2620503.588						
adcenter.bicore	AddListingsFromMSM	716759.0822	596384.4982	120374.5839	716759.0822	358457.2261	358301.8561						
adcenter.bicore	AdvBI_SDMain_412.0.140212-1210_AdvBIAgg_201402101900	1784557.019	1439198.972	345358.0471	1784557.019	1223681.329	560875.6896						
adcenter.bicore	AdvBI_SDMain_413.0.140212-1727_AdvBIAgg_201402102200	1558428.846	1266473.422	291955.4248	1558428.846	1074632.41	483796.436						
adcenter.bicore	AggFtsAnalysis13	3388202.839	2109976.701	1278226.138	3388202.839	2109590.825	1278612.014						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021223	270911.0947	103894.9668	167016.1279	270911.0947	95448.47462	175462.6201						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021300	274569.1874	104687.6995	169881.4878	274569.1874	96039.05439	178530.133						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021301	279449.9716	107094.3858	172355.5858	279449.9716	98071.19299	181378.7786						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021302	252116.4284	97087.01477	155029.4137	252116.4284	89213.99436	162902.4341						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021303	283511.566	116063.7605	167447.8055	283511.566	106433.2284	177078.3376						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021304	336230.1676	135467.241	200762.9266	336230.1676	123964.7716	212265.396						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021305	346800.1896	143880.6008	202919.5887	346800.1896	130748.5337	216051.6559						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021306	372246.2371	153277.5837	218968.6534	372246.2371	140394.3684	231851.8688						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021307	310438.9324	123629.4137	186809.5188	310438.9324	113323.4499	197115.4825						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021308	312802.8291	123944.3971	188858.4319	312802.8291	113225.21	199577.619						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021309	325707.1398	122064.3307	203642.8091	325707.1398	112057.193	213649.9467						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021310	317964.392	113509.8818	204454.5101	317964.392	104310.8887	213653.5033						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021311	299940.9018	96409.11529	203531.7865	299940.9018	88519.11663	211421.7851						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021312	299896.9987	96399.31075	203497.688	299896.9987	88736.67069	211160.3281						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021313	308601.6392	97668.85771	210932.7814	308601.6392	88447.43336	220154.2058						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021314	292618.4756	89748.03881	202870.4368	292618.4756	81356.235	211262.2406						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021315	300641.5312	96255.77373	204385.7575	300641.5312	88690.33596	211951.1953						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021316	277039.1686	93454.30346	183584.8651	277039.1686	86171.14255	190868.0261						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021317	301821.3579	104917.6197	196903.7382	301821.3579	96760.44146	205060.9165						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021318	274817.5621	100126.4031	174691.1591	274817.5621	92067.85244	182749.7097						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021319	282289.281	104832.9575	177456.3235	282289.281	96071.56929	186217.7117						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021320	277583.5275	103985.6748	173597.8527	277583.5275	95642.24676	181941.2808						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021321	263409.1455	100937.7093	162471.4362	263409.1455	92295.76742	171113.3781						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021322	259472.0952	96799.25125	162672.8439	259472.0952	89135.80896	170336.2862						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021323	239504.8269	87168.05939	152336.7675	239504.8269	79992.875	159511.9519						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021400	223099.5055	82978.33181	140121.1737	223099.5055	75842.14062	147257.3649						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021401	236951.3533	90450.08057	146501.2728	236951.3533	83129.24616	153822.1072						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021402	228979.1514	87296.77131	141682.3801	228979.1514	80317.89577	148661.2556						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021403	268531.6189	106973.4162	161558.2028	268531.6189	98212.27679	170319.3421						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021404	370706.3424	144661.3816	226044.9609	370706.3424	132596.4547	238109.8878						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021405	327687.5089	137493.5526	190193.9563	327687.5089	125986.3526	201701.1563						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021406	365322.6319	150478.1778	214844.4541	365322.6319	137704.2408	227618.3911						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021407	308822.8527	123041.4444	185781.4083	308822.8527	112961.4276	195861.4251						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021408	310174.854	124092.7049	186082.1491	310174.854	113724.009	196450.8451						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021409	294349.8447	116935.9503	177413.8944	294349.8447	107094.1353	187255.7094						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021410	248128.833	96445.59916	151683.2338	248128.833	88500.19108	159628.6419						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021411	228369.7256	89210.01713	139159.7085	228369.7256	81989.15501	146380.5706						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021412	253883.1266	99709.44187	154173.6847	253883.1266	91168.58855	162714.538						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021413	234590.1573	89475.75328	145114.404	234590.1573	82265.01629	152325.141						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021414	236301.8231	89329.2637	146972.5594	236301.8231	82084.80543	154217.0177						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021415	277459.5373	103324.8938	174134.6435	277459.5373	94872.84238	182586.695						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021416	285439.277	106377.428	179061.849	285439.277	97740.57136	187698.7056						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021417	283040.5525	104394.5272	178646.0254	283040.5525	96002.83946	187037.7131						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021418	291720.186	107988.6704	183731.5156	291720.186	99115.09119	192605.0948						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021419	267355.4794	100184.7337	167170.7457	267355.4794	92011.12097	175344.3584						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021420	277862.3107	107136.8092	170725.5015	277862.3107	98241.13606	179621.1746						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021421	265518.8067	102198.3666	163320.4401	265518.8067	93784.36165	171734.445						
adcenter.bicore	AppsAvailability_ScopeAggHourly_2014021422	246138.5518	94397.1215	151741.4303	246138.5518	86294.70711	159843.8447						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021223	64560.82672	6.153108	64554.67361	64560.82672	6.153108	64554.67361						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021300	64418.83289	6.354645	64412.47824	64418.83289	6.354645	64412.47824						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021301	65749.44776	6.493833	65742.95393	65749.44776	6.493833	65742.95393						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021302	59597.96246	6.659014	59591.30345	59597.96246	6.659014	59591.30345						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021303	68493.68441	6.79313	68486.89128	68493.68441	6.79313	68486.89128						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021304	77538.67924	7.019053	77531.66019	77538.67924	7.019053	77531.66019						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021305	83274.09396	6.852582	83267.24138	83274.09396	6.852582	83267.24138						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021306	89135.87217	7.646103	89128.22607	89135.87217	7.646103	89128.22607						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021307	73266.32284	7.09674	73259.2261	73266.32284	7.09674	73259.2261						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021308	72338.43681	7.20498	72331.23183	72338.43681	7.20498	72331.23183						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021309	73638.23243	7.414686	73630.81774	73638.23243	7.414686	73630.81774						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021310	69535.32406	6.979819	69528.34424	69535.32406	6.979819	69528.34424						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021311	59346.32997	6.668155	59339.66182	59346.32997	6.668155	59339.66182						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021312	60288.31125	6.583988	60281.72726	60288.31125	6.583988	60281.72726						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021313	60424.72548	6.980471	60417.74501	60424.72548	6.980471	60417.74501						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021314	56013.34386	7.103539	56006.24032	56013.34386	7.103539	56006.24032						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021315	62683.94861	7.913468	62676.03515	62683.94861	7.913468	62676.03515						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021316	61787.75341	7.630006	61780.1234	61787.75341	7.630006	61780.1234						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021317	69600.71563	8.1536	69592.56203	69600.71563	8.1536	69592.56203						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021318	63821.36207	7.249467	63814.1126	63821.36207	7.249467	63814.1126						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021319	66653.33771	7.580703	66645.75701	66653.33771	7.580703	66645.75701						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021320	66938.36142	7.578873	66930.78255	66938.36142	7.578873	66930.78255						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021321	62890.6438	7.234312	62883.40949	62890.6438	7.234312	62883.40949						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021322	62732.65204	7.418401	62725.23364	62732.65204	7.418401	62725.23364						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021323	113696.3724	12.88512	113683.4873	113696.3724	12.88512	113683.4873						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021400	52009.45771	5.967496	52003.49021	52009.45771	5.967496	52003.49021						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021401	57525.16646	6.34709	57518.81937	57525.16646	6.34709	57518.81937						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021402	55489.3945	6.036537	55483.35796	55489.3945	6.036537	55483.35796						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021403	64739.42327	6.226437	64733.19684	64739.42327	6.226437	64733.19684						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021404	86907.34784	7.172917	86900.17492	86907.34784	7.172917	86900.17492						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021405	79833.49297	6.814698	79826.67827	79833.49297	6.814698	79826.67827						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021406	87917.69563	8.885458	87908.81017	87917.69563	7.288463	87910.40717						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021407	74231.50306	6.59541	74224.90765	74231.50306	6.59541	74224.90765						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021408	73172.69067	6.790532	73165.90014	73172.69067	6.790532	73165.90014						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021409	68934.91221	6.994266	68927.91794	68934.91221	6.994266	68927.91794						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021410	58716.11038	6.387732	58709.72265	58716.11038	6.387732	58709.72265						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021411	55058.42956	6.273155	55052.15641	55058.42956	6.273155	55052.15641						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021412	59916.81727	6.372685	59910.44458	59916.81727	6.372685	59910.44458						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021413	55717.76061	6.370293	55711.39032	55717.76061	6.370293	55711.39032						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021414	56090.0883	7.100458	56082.98785	56090.0883	7.100458	56082.98785						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021415	63530.94189	7.313194	63523.6287	63530.94189	7.313194	63523.6287						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021416	65796.9826	7.847923	65789.13468	65796.9826	7.847923	65789.13468						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021417	66076.71912	7.641511	66069.07761	66076.71912	7.641511	66069.07761						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021418	67286.35606	7.736858	67278.6192	67286.35606	7.736858	67278.6192						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021419	61671.87615	7.450106	61664.42604	61671.87615	7.450106	61664.42604						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021420	64382.49773	7.350251	64375.14748	64382.49773	7.350251	64375.14748						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021421	62122.94005	7.28362	62115.65643	62122.94005	7.28362	62115.65643						
adcenter.bicore	AppsDim_ScopeAggHourly_2014021422	57948.63457	6.793831	57941.84074	57948.63457	6.793831	57941.84074						
adcenter.bicore	AppsLatency_AppsLatencyHourlyJob	138624.1987	138624.1987	0	138624.1987	17030.35367	121593.845						
adcenter.bicore	BAX_Cube_2014_02_12_00	10339167.71	1529873.034	8809294.681	10339167.71	1520917.848	8818249.867						
adcenter.bicore	BAX_Cube_2014_02_13_00	10146694.86	1517743.942	8628950.92	10146694.86	1512571.106	8634123.756						
adcenter.bicore	BIOnebox_log-recollection-[3547504A]	7706799.712	850536.7679	6856262.944	7706799.712	820819.6086	6885980.103						
adcenter.bicore	BIOnebox_log-recollection-[46A4EB56]	5207878.789	249038.5999	4958840.19	5207878.789	548519.4137	4659359.376						
adcenter.bicore	BTE_Measurement_WebUsage_Convert_v220140212	2630715.08	48784.26809	2581930.812	2630715.08	48784.26809	2581930.812						
adcenter.bicore	BTE_Measurement_WebUsage_Convert_v220140213	2902226.182	45080.77434	2857145.408	2902226.182	45080.77434	2857145.408						
adcenter.bicore	BidtermRewrite	280633.3417	264327.5333	16305.80841	280633.3417	227405.0752	53228.26652						
adcenter.bicore	BudgetByQuerySegment	324689874.6	455641.5126	324234233.1	324689874.6	361233.0192	324328641.6						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021222	519339.7018	179499.3764	339840.3254	519339.7018	179590.7149	339748.987						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021223	512296.5778	176810.0421	335486.5357	512296.5778	176804.3833	335492.1945						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021300	513711.8312	172624.9353	341086.8959	513711.8312	172619.4899	341092.3413						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021301	494709.6784	168376.0398	326333.6386	494709.6784	168371.311	326338.3675						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021302	487681.8733	166255.9655	321425.9078	487681.8733	166251.9188	321429.9545						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021303	556785.076	189625.7049	367159.3711	556785.076	189619.1121	367165.9639						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021304	611036.2162	208669.5921	402366.6241	611036.2162	208567.1134	402469.1028						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021305	640594.1835	221580.4655	419013.718	640594.1835	221573.5864	419020.5971						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021306	612182.9146	209017.5022	403165.4124	612182.9146	209010.7746	403172.14						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021307	573148.3948	198253.669	374894.7258	573148.3948	190422.6165	382725.7783						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021308	579022.5595	187572.6769	391449.8827	579022.5595	187565.7488	391456.8107						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021309	593961.534	186915.2641	407046.2699	593961.534	186909.0996	407052.4344						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021310	576668.5091	169733.5016	406935.0076	576668.5091	169728.3829	406940.1262						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021311	566318.9311	160340.8118	405978.1193	566318.9311	160336.1748	405982.7563						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021312	574563.3969	161360.8164	413202.5805	574563.3969	161077.7139	413485.683						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021313	564310.1811	152958.9083	411351.2728	564310.1811	152953.6742	411356.5069						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021314	561776.0498	155603.5694	406172.4804	561776.0498	155526.4568	406249.593						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021315	546707.7192	160307.9158	386399.8035	546707.7192	160301.4731	386406.2461						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021316	548547.5362	168458.7898	380088.7464	548547.5362	168119.9185	380427.6177						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021317	540282.6443	169738.0049	370544.6395	540282.6443	169731.6161	370551.0282						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021318	518240.8477	167633.9591	350606.8886	518240.8477	167628.5513	350612.2964						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021319	519365.6679	169882.9911	349482.6768	519365.6679	169877.2153	349488.4526						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021320	504234.6458	168696.9741	335537.6717	504234.6458	168691.434	335543.2119						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021321	487167.8707	162814.2508	324353.6199	487167.8707	162931.1539	324236.7169						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021322	470947.2922	156989.0286	313958.2636	470947.2922	156927.9401	314019.3521						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021323	437219.4002	146594.2209	290625.1793	437219.4002	146588.6162	290630.784						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021400	431035.305	146246.3512	284788.9537	431035.305	146241.1677	284794.1373						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021401	437668.4713	150850.9908	286817.4806	437668.4713	150845.9081	286822.5632						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021402	463898.9527	162804.827	301094.1257	463898.9527	162799.8869	301099.0658						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021403	583412.2367	198946.0882	384466.1485	583412.2367	198585.3548	384826.8819						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021404	629140.539	215516.4687	413624.0702	629140.539	215507.517	413633.0219						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021405	621485.2826	217915.3884	403569.8941	621485.2826	217908.2455	403577.037						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021406	607829.7922	208243.9992	399585.793	607829.7922	208063.6591	399766.1332						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021407	564354.1718	193513.841	370840.3308	564354.1718	193506.4439	370847.728						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021408	555321.6374	187691.3194	367630.318	555321.6374	191023.8768	364297.7606						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021409	513098.2438	184531.3082	328566.9356	513098.2438	171914.7067	341183.537						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021410	445299.9577	154730.1396	290569.8181	445299.9577	154540.749	290759.2087						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021411	447727.3997	154929.433	292797.9667	447727.3997	155007.2158	292720.1839						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021412	457495.2306	156719.7486	300775.482	457495.2306	156874.61	300620.6206						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021413	443052.9045	152223.4796	290829.4249	443052.9045	152218.2861	290834.6184						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021414	477921.2821	158127.2185	319794.0636	477921.2821	158075.1031	319846.179						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021415	523015.8961	169575.8786	353440.0175	523015.8961	169299.2545	353716.6415						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021416	528967.0175	172269.3552	356697.6624	528967.0175	172203.8264	356763.1912						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021417	532504.9288	171434.8447	361070.0841	532504.9288	170981.7305	361523.1983						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021418	527200.9271	177610.5806	349590.3465	527200.9271	171423.3998	355777.5273						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021419	512991.6042	176140.1256	336851.4785	512991.6042	165541.3044	347450.2998						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021420	499023.4987	166124.9753	332898.5235	499023.4987	165404.0325	333619.4662						
adcenter.bicore	BulkDownloadAPIAvailability_ScopeAggHourly_2014021421	476027.1163	161411.834	314615.2823	476027.1163	160517.6243	315509.492						
adcenter.bicore	BulkFileCreation_Assets_20140212	11087445.13	6914351.341	4173093.788	11087445.13	6895377.413	4192067.716						
adcenter.bicore	BulkFileCreation_Assets_20140213	11049020.31	6878953.766	4170066.54	11049020.31	6868188.965	4180831.342						
adcenter.bicore	BulkFileCreation_OIs_20140212	5493206.453	3945115.652	1548090.801	5493206.453	3940169.928	1553036.524						
adcenter.bicore	BulkFileCreation_OIs_20140213	5436189.325	3889808.031	1546381.294	5436189.325	3888324.604	1547864.72						
adcenter.bicore	BulkFileGenerationForOIsAndAssets_20140211_01	106615952.5	90721176.73	15894775.8	106615952.5	78217350.48	28398602.04						
adcenter.bicore	BulkFileGenerationForOIsAndAssets_20140212_01	156804445.6	132838833.7	23965611.85	156804445.6	117366589.3	39437856.24						
adcenter.bicore	BulkFileGenerationForOIsAndAssets_20140213_01	52491470.64	44780654.67	7710815.966	52491470.64	38493925.09	13997545.55						
adcenter.bicore	CandidateRule	4236157.288	509686.8114	3726470.476	4236157.288	507905.1145	3728252.173						
adcenter.bicore	CategoryIdentity	59238412.55	35114.45553	59203298.09	59238412.55	33188.58248	59205223.96						
adcenter.bicore	ChurnRate	39651906.32	4050132.618	35601773.7	39651906.32	4034905.61	35617000.71						
adcenter.bicore	CleanupStream14	8872179.998	618470.6718	8253709.326	8872179.998	529333.5289	8342846.469						
adcenter.bicore	ClickEstimateFinder_2014011	17.013563	0.35822	16.655343	17.013563	0.35822	16.655343						
adcenter.bicore	ConversionTesting	2473.381324	2.979375	2470.401949	2473.381324	2.985859	2470.395465						
adcenter.bicore	CreateC2CAccountAndCustomerDimDelta	1365.467708	623.412548	742.05516	1365.467708	623.396634	742.071074						
adcenter.bicore	DataTestingScript	835.397628	0.097194	835.300434	835.397628	0.103678	835.29395						
adcenter.bicore	DemandSubjectAreaUnitTest_MonetizationView	1837165.984	500234.4248	1336931.559	1837165.984	174143.0956	1663022.888						
adcenter.bicore	DisplayBIAXConversionPartitionPackageFileSource_20140213_011031_20140113_02	0.00267	0.001812	0.000858	0.00267	0.000906	0.001764						
adcenter.bicore	DisplayBIAXConversionPartitionPackageFileSource_20140213_014113_20140113_02	0.00267	0.001812	0.000858	0.00267	0.000906	0.001764						
adcenter.bicore	DisplayBIAXConversionPartitionPackageFileSource_20140213_033401_20140113_04	0.00267	0.001812	0.000858	0.00267	0.000906	0.001764						
adcenter.bicore	DisplayBIAXConversionPartitionPackageFileSource_20140213_035901_20140113_04	0.00267	0.001812	0.000858	0.00267	0.000906	0.001764						
